variant,symbol_label,disease_label,source_title,vda,description
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Primary malignant neoplasm of lung [umls:C1306460],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Bathing suit ichthyosis [umls:C4511230],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Varicosity [umls:C0042345],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Acute Promyelocytic Leukemia [umls:C0023487],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Malignant neoplasm of lung [umls:C0242379],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Idiopathic Inflammatory Myopathies [umls:C0751356],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Prostate carcinoma [umls:C0600139],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Degenerative disorder [umls:C1285162],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Alzheimer's Disease [umls:C0002395],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Infection by Wuchereria bancrofti [umls:C0392663],BeFree 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Myocardial Infarction [umls:C0027051],LHGDN 2009-03-31 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],LHGDN 2009-03-31 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],Varicose Ulcer [umls:C0042344],LHGDN 2009-03-31 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],"Factor XIII, B Subunit, Deficiency Of [umls:C2750481]",ClinVar 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],ClinVar 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],"Factor XIII, B Subunit, Deficiency Of [umls:C2750481]",UniProt 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
http://identifiers.org/dbsnp/rs6003,F13B [hgnc:F13B],coagulation factor XIII B chain [ncbigene:2165],UniProt 2018 Dataset Distribution,http://rdf.disgenet.org/resource/vda/DGN98140b61ea30cccf4b9b8c9a2e95de32,"[The p.His95Arg polymorphism did not influence the risk of CAS or MI.]. Sentence from MEDLINE/PubMed, a database of the U.S. National Library of Medicine."
